Country.of.Origin,Region,Harvest.Year,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
Colombia,cundinamarca,2016,Caturra,Washed / Wet,0.12903225806451613,0.13192612137203166,0.13192612137203166,0.12903225806451613,0.12903225806451613,0.13333333333333333,0.1,0.1,0.1,0.13192612137203166,0.011976047904191617,0.0,0,0.0,Bluish-Green,5,1799.0,1799.0,1799.0
Taiwan,,2017,,,0.13192612137203166,0.13192612137203166,0.1394700139470014,0.1394700139470014,0.14285714285714285,0.14285714285714285,0.1,0.1,0.1,0.1,0.011976047904191617,0.11,0,0.0,Blue-Green,0,,,
Costa Rica,tarrazu,2015,Caturra,Washed / Wet,0.12626262626262627,0.1347708894878706,0.13333333333333333,0.1303780964797914,0.13333333333333333,0.1303780964797914,0.1,0.1,0.1,0.1277139208173691,0.011976047904191617,0.0,0,0.0,Blue-Green,0,1850.0,1850.0,1850.0
Colombia,pitalito,2016,Caturra,Natural / Dry,0.12903225806451613,0.13192612137203166,0.13192612137203166,0.13333333333333333,0.12903225806451613,0.12903225806451613,0.1,0.1,0.1,0.13192612137203166,0.011976047904191617,0.0,0,0.0,Green,0,1000.0,1000.0,1000.0
Guatemala,oriente,2016,Bourbon,Washed / Wet,0.1303780964797914,0.12903225806451613,0.13333333333333333,0.1277139208173691,0.13192612137203166,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.011976047904191617,0.1,0,2.0,Bluish-Green,5,1219.2,1219.2,1219.2
Colombia,huila,2015,Caturra,Washed / Wet,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.011976047904191617,0.12,0,0.0,Green,4,1600.0,1950.0,1775.0
"Tanzania, United Republic Of",nkure- meru,2015,Ruiru 11,Washed / Wet,0.12903225806451613,0.1303780964797914,0.13192612137203166,0.1303780964797914,0.1303780964797914,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.011976047904191617,0.13,0,0.0,Green,21,1400.0,1400.0,1400.0
Indonesia,bener meriah,2015,Sumatra,Semi-washed / Semi-pulped,0.13793103448275862,0.1303780964797914,0.13192612137203166,0.12626262626262627,0.1277139208173691,0.13192612137203166,0.1,0.1,0.1,0.1303780964797914,0.011976047904191617,0.13,0,0.0,Bluish-Green,8,1500.0,1500.0,1500.0
Ethiopia,oromia,2014,,Natural / Dry,0.1303780964797914,0.12903225806451613,0.13333333333333333,0.13192612137203166,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.13192612137203166,0.011976047904191617,0.1,1,0.0,,18,1600.0,1600.0,1600.0
Colombia,huila,2014,,Washed / Wet,0.1303780964797914,0.1347708894878706,0.1303780964797914,0.1277139208173691,0.13192612137203166,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.011976047904191617,0.0,1,0.0,,0,,,
Colombia,huila,2014,Caturra,Washed / Wet,0.125,0.13192612137203166,0.13793103448275862,0.13192612137203166,0.12626262626262627,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.011976047904191617,0.11,0,0.0,Green,0,1850.0,1850.0,1850.0
Guatemala,atitlan,2013,Caturra,Washed / Wet,0.13192612137203166,0.12903225806451613,0.13333333333333333,0.1277139208173691,0.1347708894878706,0.1303780964797914,0.1,0.1,0.1,0.12903225806451613,0.011976047904191617,0.1,0,0.0,Green,0,1400.0,1400.0,1400.0
Colombia,cundinamarca,2014,Caturra,Washed / Wet,0.12903225806451613,0.13192612137203166,0.1364256480218281,0.13333333333333333,0.1277139208173691,0.1277139208173691,0.1,0.1,0.1,0.1303780964797914,0.011976047904191617,0.0,2,0.0,,0,1650.0,1650.0,1650.0
Honduras,comayagua,2015,Caturra,Natural / Dry,0.1303780964797914,0.13333333333333333,0.1303780964797914,0.13333333333333333,0.1303780964797914,0.1303780964797914,0.1,0.1,0.1,0.1277139208173691,0.011976047904191617,0.1,0,0.0,Green,3,1350.0,1350.0,1350.0
Colombia,huila,2013,Caturra,Washed / Wet,0.13192612137203166,0.12903225806451613,0.1347708894878706,0.1303780964797914,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.011976047904191617,0.0,1,0.0,Green,1,1750.0,1750.0,1750.0
Colombia,huila,2013,Caturra,Washed / Wet,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.12903225806451613,0.13192612137203166,0.12903225806451613,0.1,0.1,0.1,0.13192612137203166,0.011976047904191617,0.11,0,,Green,2,1750.0,1750.0,1750.0
Mexico,xalapa,2012,Bourbon,Natural / Dry,0.1277139208173691,0.13192612137203166,0.13793103448275862,0.13333333333333333,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.11876484560570072,0.011976047904191617,0.13,0,0.0,Green,14,1170.0,1170.0,1170.0
Mexico,chilón,2012,Typica,Semi-washed / Semi-pulped,0.1303780964797914,0.12903225806451613,0.1303780964797914,0.12903225806451613,0.13192612137203166,0.13333333333333333,0.1,0.1,0.1,0.13192612137203166,0.011976047904191617,0.11,0,0.0,Green,12,940.0,940.0,940.0
Mexico,totutla,2012,Pacamara,Washed / Wet,0.12903225806451613,0.1303780964797914,0.1303780964797914,0.12903225806451613,0.1364256480218281,0.13333333333333333,0.1,0.1,0.1,0.1277139208173691,0.011976047904191617,0.12,0,0.0,Green,0,1400.0,1400.0,1400.0
Guatemala,atitlan,2012,Caturra,Washed / Wet,0.1277139208173691,0.13333333333333333,0.13333333333333333,0.125,0.1303780964797914,0.13333333333333333,0.1,0.1,0.1,0.13333333333333333,0.011976047904191617,0.1,0,0.0,Green,5,1524.0,1524.0,1524.0
Colombia,huila,2012,Caturra,Washed / Wet,0.1303780964797914,0.13192612137203166,0.13192612137203166,0.1303780964797914,0.1303780964797914,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.011976047904191617,0.11,0,0.0,Green,0,1600.0,1950.0,1775.0
Guatemala,oriente,2012,Bourbon,Washed / Wet,0.13333333333333333,0.13333333333333333,0.12903225806451613,0.13333333333333333,0.125,0.1303780964797914,0.1,0.1,0.1,0.13192612137203166,0.011976047904191617,0.0,3,0.0,Green,12,1402.08,1402.08,1402.08
United States (Hawaii),,,,,0.13333333333333333,0.1303780964797914,0.13192612137203166,0.12626262626262627,0.13192612137203166,0.1303780964797914,0.1,0.1,0.1,0.13192612137203166,0.011976047904191617,0.01,0,0.0,,0,,,
Indonesia,bondowoso,2010,,,0.1277139208173691,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.12903225806451613,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.011976047904191617,0.0,0,0.0,,0,1600.0,1600.0,1600.0
Colombia,huila,2018,Caturra,Washed / Wet,0.13333333333333333,0.13192612137203166,0.13192612137203166,0.13333333333333333,0.12903225806451613,0.1277139208173691,0.1,0.1,0.1,0.1303780964797914,0.011987532965715655,0.0,0,2.0,Green,1,439.0,439.0,439.0
Guatemala,san marcos,2017,Bourbon,Washed / Wet,0.1303780964797914,0.12903225806451613,0.13333333333333333,0.13192612137203166,0.13192612137203166,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.011987532965715655,0.1,0,0.0,Green,3,1700.0,1700.0,1700.0
Colombia,huila,2016,Caturra,Washed / Wet,0.1303780964797914,0.1303780964797914,0.13333333333333333,0.1303780964797914,0.1303780964797914,0.13192612137203166,0.1,0.1,0.1,0.1303780964797914,0.011987532965715655,0.11,0,0.0,Green,2,442.0,442.0,442.0
Costa Rica,tarrazu,2016,Caturra,Washed / Wet,0.13192612137203166,0.13333333333333333,0.1347708894878706,0.12626262626262627,0.13333333333333333,0.1303780964797914,0.1,0.1,0.1,0.1277139208173691,0.011987532965715655,0.09,0,0.0,Blue-Green,4,1850.0,1850.0,1850.0
Taiwan,,2015,,,0.1303780964797914,0.1303780964797914,0.14285714285714285,0.14124293785310735,0.14285714285714285,0.14285714285714285,0.1,0.1,0.1,0.1,0.011987532965715655,0.11,0,0.0,Blue-Green,0,,,
Uganda,eastern,2015,SL14,Washed / Wet,0.13192612137203166,0.12903225806451613,0.1364256480218281,0.12903225806451613,0.1303780964797914,0.13192612137203166,0.1,0.1,0.1,0.12903225806451613,0.011987532965715655,0.11,0,0.0,Green,1,1800.0,1800.0,1800.0
Thailand,thailand,2015,Catimor,Washed / Wet,0.13333333333333333,0.13192612137203166,0.12903225806451613,0.13333333333333333,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.011987532965715655,0.13,0,0.0,Bluish-Green,0,1200.0,1200.0,1200.0
El Salvador,apaneca,2016,Bourbon,Washed / Wet,0.13192612137203166,0.13333333333333333,0.12903225806451613,0.13192612137203166,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.13192612137203166,0.011987532965715655,0.11,0,0.0,,0,1330.0,1330.0,1330.0
Colombia,huila,2015,Caturra,Natural / Dry,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.011987532965715655,0.12,4,0.0,Green,0,442.0,442.0,442.0
Brazil,vale da grama,2014,Yellow Bourbon,Semi-washed / Semi-pulped,0.1364256480218281,0.1277139208173691,0.12903225806451613,0.13333333333333333,0.1347708894878706,0.1277139208173691,0.1,0.1,0.1,0.12903225806451613,0.011987532965715655,0.12,0,0.0,Green,6,,,
"Tanzania, United Republic Of",karatu northern,2014,Bourbon,Washed / Wet,0.12903225806451613,0.1303780964797914,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.011987532965715655,0.13,0,0.0,Green,4,1600.0,1600.0,1600.0
Colombia,huila,2015,Caturra,Washed / Wet,0.13192612137203166,0.13192612137203166,0.13793103448275862,0.12903225806451613,0.12903225806451613,0.11655011655011654,0.10718113612004287,0.1,0.1,0.13192612137203166,0.011987532965715655,0.12,0,0.0,Green,1,1813.0,1813.0,1813.0
Guatemala,oriente,2013,Bourbon,Natural / Dry,0.12903225806451613,0.1277139208173691,0.1364256480218281,0.1277139208173691,0.13333333333333333,0.1303780964797914,0.1,0.1,0.1,0.13333333333333333,0.011987532965715655,0.1,0,0.0,Green,1,1219.2,1219.2,1219.2
Guatemala,antigua,2014,Caturra,Washed / Wet,0.1303780964797914,0.12903225806451613,0.13333333333333333,0.1277139208173691,0.13192612137203166,0.13333333333333333,0.1,0.1,0.1,0.13192612137203166,0.011987532965715655,0.1,0,0.0,Green,2,1500.0,1500.0,1500.0
Guatemala,oriente,2013,Bourbon,Washed / Wet,0.1303780964797914,0.13333333333333333,0.12903225806451613,0.1347708894878706,0.12903225806451613,0.12903225806451613,0.1,0.1,0.1,0.13192612137203166,0.011987532965715655,0.11,0,0.0,Green,0,1310.64,1310.64,1310.64
United States (Hawaii),kona,2012,Hawaiian Kona,Natural / Dry,0.1347708894878706,0.12903225806451613,0.1303780964797914,0.13192612137203166,0.1303780964797914,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.011987532965715655,0.0,0,0.0,Green,2,,,
Colombia,cundinamarca,2012,Caturra,Washed / Wet,0.13333333333333333,0.12903225806451613,0.13192612137203166,0.13333333333333333,0.1303780964797914,0.12903225806451613,0.1,0.1,0.1,0.1303780964797914,0.011987532965715655,0.11,0,0.0,Green,2,1450.0,1450.0,1450.0
Colombia,huila,,,,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.1303780964797914,0.12903225806451613,0.1303780964797914,0.1,0.1,0.1,0.13192612137203166,0.011987532965715655,0.1,1,0.0,,3,,,
United States (Hawaii),kona,2010,,,0.13333333333333333,0.12626262626262627,0.1347708894878706,0.1303780964797914,0.1277139208173691,0.13192612137203166,0.1,0.1,0.1,0.13333333333333333,0.011987532965715655,0.01,0,0.0,,0,,,
Thailand,,,Peaberry,,0.13192612137203166,0.13793103448275862,0.13333333333333333,0.12626262626262627,0.12626262626262627,0.1347708894878706,0.1,0.1,0.1,0.1277139208173691,0.011987532965715655,0.11,0,0.0,,0,,,
Mexico,nayarit,0,,,0.13793103448275862,0.12690355329949238,0.13550135501355015,0.1310615989515072,0.13333333333333333,0.11428571428571428,0.1111111111111111,0.1,0.1,0.125,0.011993283761093787,0.09,2,0.0,,4,900.0,1200.0,1050.0
Colombia,huila,2016,Caturra,Washed / Wet,0.12903225806451613,0.13333333333333333,0.12903225806451613,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.012000480019200769,0.0,0,1.0,,0,1650.0,1650.0,1650.0
Colombia,guayata,2016,Caturra,Washed / Wet,0.1303780964797914,0.13192612137203166,0.13192612137203166,0.1347708894878706,0.1303780964797914,0.12903225806451613,0.1,0.1,0.1,0.1303780964797914,0.012000480019200769,0.0,0,0.0,Blue-Green,0,,,
Colombia,huila,2016,Caturra,Washed / Wet,0.1277139208173691,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.13333333333333333,0.13192612137203166,0.1,0.1,0.1,0.1303780964797914,0.012000480019200769,0.0,1,0.0,Green,2,,,
Brazil,south of minas,2016,Catuai,Semi-washed / Semi-pulped,0.13333333333333333,0.1277139208173691,0.1364256480218281,0.13192612137203166,0.13192612137203166,0.12626262626262627,0.1,0.1,0.1,0.13192612137203166,0.012000480019200769,0.1,1,0.0,Green,5,1227.0,1227.0,1227.0
Mexico,chiapas,2014,Caturra,Washed / Wet,0.12903225806451613,0.12903225806451613,0.13333333333333333,0.1303780964797914,0.13333333333333333,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.012000480019200769,0.12,0,0.0,Green,2,1200.0,1200.0,1200.0
Colombia,santander,2015,Caturra,Washed / Wet,0.1303780964797914,0.12903225806451613,0.1347708894878706,0.1277139208173691,0.1277139208173691,0.1347708894878706,0.1,0.1,0.1,0.1347708894878706,0.012000480019200769,0.11,0,0.0,Green,1,1650.0,1650.0,1650.0
"Tanzania, United Republic Of",arusha,2014,Other,Semi-washed / Semi-pulped,0.12903225806451613,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.1,0.1,0.1,0.13192612137203166,0.012000480019200769,0.12,0,0.0,Green,6,1700.0,1700.0,1700.0
Mexico,veracruz,2013,Other,Washed / Wet,0.1303780964797914,0.1303780964797914,0.13192612137203166,0.1303780964797914,0.13333333333333333,0.13192612137203166,0.1,0.1,0.1,0.1303780964797914,0.012000480019200769,0.12,0,0.0,Green,0,1100.0,1100.0,1100.0
Costa Rica,san ramon,2014,Caturra,Washed / Wet,0.1303780964797914,0.1303780964797914,0.1347708894878706,0.1303780964797914,0.1303780964797914,0.1303780964797914,0.1,0.1,0.1,0.13192612137203166,0.012000480019200769,0.12,0,0.0,Green,3,1300.0,1300.0,1300.0
United States (Hawaii),kona,2014,Hawaiian Kona,Natural / Dry,0.1277139208173691,0.13192612137203166,0.1277139208173691,0.1303780964797914,0.12626262626262627,0.125,0.10718113612004287,0.1,0.10718113612004287,0.1277139208173691,0.012000480019200769,0.11,0,0.0,Bluish-Green,1,,,
Costa Rica,central valley,2013,Catuai,Washed / Wet,0.13333333333333333,0.1303780964797914,0.1303780964797914,0.13333333333333333,0.1277139208173691,0.1394700139470014,0.1,0.1,0.1,0.125,0.012000480019200769,0.11,0,0.0,Green,3,1100.0,1300.0,1200.0
Peru,,2013,,Washed / Wet,0.1277139208173691,0.12903225806451613,0.13192612137203166,0.1277139208173691,0.12626262626262627,0.13192612137203166,0.10718113612004287,0.1,0.1,0.13333333333333333,0.012000480019200769,0.12,0,0.0,Green,5,,,
Haiti,"thiotte, haiti",2012,Typica,Washed / Wet,0.13192612137203166,0.13333333333333333,0.1303780964797914,0.13333333333333333,0.1277139208173691,0.1347708894878706,0.1,0.1,0.1,0.1277139208173691,0.012000480019200769,0.11,0,0.0,Green,4,1280.16,1280.16,1280.16
Colombia,pitalito,2013,Caturra,Natural / Dry,0.1303780964797914,0.1303780964797914,0.13333333333333333,0.1303780964797914,0.12626262626262627,0.1347708894878706,0.1,0.1,0.1,0.13333333333333333,0.012000480019200769,0.11,0,0.0,Green,1,1000.0,1000.0,1000.0
Guatemala,oriente,2013,Bourbon,Washed / Wet,0.1277139208173691,0.1303780964797914,0.1394700139470014,0.1303780964797914,0.1303780964797914,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.012000480019200769,0.11,0,0.0,Green,3,1310.64,1310.64,1310.64
United States (Hawaii),kona,2012,Hawaiian Kona,Natural / Dry,0.12626262626262627,0.13333333333333333,0.13192612137203166,0.1277139208173691,0.1303780964797914,0.1303780964797914,0.10718113612004287,0.1,0.1,0.1277139208173691,0.012000480019200769,0.1,0,0.0,Bluish-Green,4,,,
Burundi,kayanza,2012,Bourbon,Washed / Wet,0.12903225806451613,0.1303780964797914,0.1364256480218281,0.13333333333333333,0.13333333333333333,0.12903225806451613,0.1,0.1,0.1,0.1277139208173691,0.012000480019200769,0.0,0,0.0,,5,1880.0,1880.0,1880.0
Colombia,huila,2012,Caturra,Washed / Wet,0.13333333333333333,0.1303780964797914,0.1303780964797914,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.1,0.1,0.1,0.1303780964797914,0.012000480019200769,0.0,0,0.0,Green,1,1750.0,1750.0,1750.0
United States (Hawaii),kona,,,,0.12376237623762376,0.1277139208173691,0.1277139208173691,0.12903225806451613,0.1303780964797914,0.13192612137203166,0.10718113612004287,0.1,0.10718113612004287,0.12626262626262627,0.012000480019200769,0.01,0,0.0,,0,,,
United States (Hawaii),,,,,0.13192612137203166,0.1303780964797914,0.13192612137203166,0.13333333333333333,0.1277139208173691,0.1303780964797914,0.1,0.1,0.1,0.13333333333333333,0.012000480019200769,0.0,0,0.0,,0,,,
Mexico,sierra madre occidental,2017,Typica,Washed / Wet,0.1303780964797914,0.1277139208173691,0.1347708894878706,0.1277139208173691,0.1364256480218281,0.13333333333333333,0.1,0.1,0.1,0.1303780964797914,0.012012012012012012,0.11,0,0.0,Blue-Green,0,1600.0,1600.0,1600.0
Costa Rica,tarrazu,2016,Catuai,Pulped natural / honey,0.13333333333333333,0.13333333333333333,0.1277139208173691,0.13333333333333333,0.1303780964797914,0.1303780964797914,0.1,0.1,0.1,0.13192612137203166,0.012012012012012012,0.11,0,0.0,Green,0,1900.0,1900.0,1900.0
Costa Rica,tarrazu,2015,,Washed / Wet,0.1277139208173691,0.13333333333333333,0.1347708894878706,0.1303780964797914,0.13333333333333333,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.012012012012012012,0.11,0,0.0,,0,,,
Guatemala,nuevo oriente,2016,Pacas,Washed / Wet,0.13333333333333333,0.13192612137203166,0.1347708894878706,0.1277139208173691,0.1303780964797914,0.13192612137203166,0.1,0.1,0.1,0.1303780964797914,0.012012012012012012,0.11,0,2.0,Green,7,2100.0,2100.0,2100.0
Uganda,"sipi, mt elgon",2015,SL14,Washed / Wet,0.13333333333333333,0.1303780964797914,0.1303780964797914,0.1347708894878706,0.1303780964797914,0.1303780964797914,0.1,0.1,0.1,0.1303780964797914,0.012012012012012012,0.12,0,0.0,Green,1,,,
Brazil,campos altos - cerrado,2016,,,0.13192612137203166,0.1303780964797914,0.1347708894878706,0.13333333333333333,0.1303780964797914,0.1347708894878706,0.1,0.1,0.1,0.125,0.012012012012012012,0.12,0,0.0,Green,4,,,
Colombia,huila,2016,Caturra,Natural / Dry,0.13192612137203166,0.1303780964797914,0.1303780964797914,0.1394700139470014,0.12903225806451613,0.1277139208173691,0.1,0.1,0.1,0.13192612137203166,0.012012012012012012,0.0,0,0.0,Green,2,442.0,442.0,442.0
Mexico,cuarenteño,2015,Typica,Natural / Dry,0.1277139208173691,0.12903225806451613,0.13333333333333333,0.13192612137203166,0.13192612137203166,0.13192612137203166,0.1,0.1,0.1,0.1347708894878706,0.012012012012012012,0.12,0,0.0,Bluish-Green,2,1261.0,1261.0,1261.0
Taiwan,natou county,2015,Bourbon,Washed / Wet,0.1303780964797914,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1303780964797914,0.1277139208173691,0.1,0.1,0.1,0.13192612137203166,0.012012012012012012,0.1,0,0.0,Blue-Green,0,1000.0,1000.0,1000.0
Taiwan,南投國姓,2014,Typica,Washed / Wet,0.12626262626262627,0.1277139208173691,0.12903225806451613,0.13192612137203166,0.13333333333333333,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012012012012012012,0.1,0,0.0,Green,0,800.0,800.0,800.0
Colombia,eje cafetero,2014,Caturra,Natural / Dry,0.13192612137203166,0.13192612137203166,0.13333333333333333,0.13192612137203166,0.13192612137203166,0.12903225806451613,0.1,0.1,0.1,0.1303780964797914,0.012012012012012012,0.0,0,0.0,Green,0,1483.0,1483.0,1483.0
Guatemala,antigua,2014,Caturra,Washed / Wet,0.13333333333333333,0.1303780964797914,0.13192612137203166,0.1303780964797914,0.1303780964797914,0.13333333333333333,0.1,0.1,0.1,0.1303780964797914,0.012012012012012012,0.1,0,0.0,Green,1,1500.0,1500.0,1500.0
Colombia,huila,2013,Caturra,Washed / Wet,0.1277139208173691,0.13333333333333333,0.1303780964797914,0.1364256480218281,0.1303780964797914,0.1303780964797914,0.1,0.1,0.1,0.13192612137203166,0.012012012012012012,0.11,0,0.0,Green,1,1750.0,1750.0,1750.0
Mexico,chiapas,2013,Bourbon,Washed / Wet,0.13192612137203166,0.12903225806451613,0.13333333333333333,0.13333333333333333,0.13192612137203166,0.13192612137203166,0.1,0.1,0.1,0.12903225806451613,0.012012012012012012,0.12,0,0.0,Green,6,1300.0,1300.0,1300.0
United States (Hawaii),kona,2012,Hawaiian Kona,Natural / Dry,0.13192612137203166,0.12903225806451613,0.1277139208173691,0.125,0.12376237623762376,0.1303780964797914,0.10718113612004287,0.1,0.10718113612004287,0.1303780964797914,0.012012012012012012,0.11,0,0.0,Bluish-Green,4,,,
